Time,Commitment,Opinion,Neighbors
0,2,2,4
260,1,1;1;1;1;1,2;2;2;2;2
265,1,1;1;1;1;1,2;2;2;2;2
270,1,1;1;1;1;1,2;2;2;2;2
275,1,1;1;1;1;1,2;2;2;2;2
280,1,1;1;1;1;1,2;2;2;2;2
285,1,1;1;1;1;1,2;2;2;2;2
290,1,1;1;1;1;1,2;2;2;2;2
295,1,1;1;1;1;1,2;2;2;2;2
300,1,1;1;1;1;1,2;2;2;2;2
305,1,1;1;1;1;1,2;2;2;2;2
310,1,1;1;1;1;1,2;2;2;2;2
315,1,1;1;1;1;1,2;2;2;2;2
320,1,1;1;1;1;1,2;2;2;2;2
325,1,1;1;1;1;1,2;2;2;2;2
330,1,1;1;1;1;1,2;2;2;2;2
335,1,1;1;1;1;1,2;2;2;2;2
340,1,1;1;1;1;1,2;2;2;2;2
345,1,1;1;1;1;1,2;2;2;2;2
350,1,1;1;1;1;1,2;2;2;2;2
355,1,1;1;1;1;1,2;2;2;2;2
360,2,1;0;0;0;0,2;2;2;2;2
365,1,2;1;1;1;1,2;2;2;2;2
370,1,1;1;1;1;1,2;2;2;2;2
375,1,1;1;1;1;1,2;2;2;2;2
380,1,1;1;1;1;1,2;2;2;2;2
385,1,1;1;1;1;1,2;2;2;2;2
390,1,1;1;1;1;1,2;2;2;2;2
395,1,1;1;1;1;1,2;2;2;2;2
400,1,1;1;1;1;1,2;2;2;2;2
405,1,1;1;1;1;1,2;2;2;2;2
410,1,1;1;1;1;1,2;2;2;2;2
415,1,1;1;1;1;1,2;2;2;2;2
420,1,1;1;1;1;1,2;2;2;2;2
425,1,1;1;1;1;1,2;2;2;2;2
430,1,1;1;1;1;1,2;2;2;2;2
435,1,1;1;1;1;1,2;2;2;2;2
440,1,1;1;1;1;1,2;2;2;2;2
445,1,1;1;1;1;1,2;2;2;2;2
450,1,1;1;1;1;1,2;2;2;2;2
455,1,1;1;1;1;1,2;2;2;2;2
460,1,1;1;1;1;1,2;2;2;2;2
465,2,1;0;0;0;0,2;2;2;2;2
470,1,0;1;1;1;1,2;2;2;2;2
475,1,1;1;1;1;1,2;2;2;2;2
480,1,1;1;1;1;1,2;2;2;2;2
485,1,1;1;1;1;1,2;2;2;2;2
490,1,1;1;1;1;1,2;2;2;2;2
495,1,1;1;1;1;1,2;2;2;2;2
500,1,1;1;1;1;1,2;2;2;2;2
505,1,1;1;1;1;1,2;2;2;2;2
510,2,1;0;0;0;0,2;2;2;2;2
515,1,0;1;1;1;1,2;2;2;2;2
520,1,1;1;1;1;1,2;2;2;2;2
525,2,1;0;0;0;0,2;2;2;2;2
530,1,0;1;1;1;1,2;2;2;2;2
535,1,1;1;1;1;1,2;2;2;2;2
540,1,1;1;1;1;1,2;2;2;2;2
545,1,1;1;1;1;1,2;2;2;2;2
550,1,1;1;1;1;1,2;2;2;2;2
555,1,1;1;1;1;1,2;2;2;2;2
560,1,1;1;1;1;1,2;2;2;2;2
565,1,1;1;1;1;1,2;2;2;2;2
570,1,1;1;1;1;1,2;2;2;2;2
575,1,1;1;1;1;1,2;2;2;2;2
580,2,1;0;0;0;0,2;2;2;2;2
585,1,0;1;1;1;1,2;2;2;2;2
590,1,1;1;1;1;1,2;2;2;2;2
595,1,1;1;1;1;1,2;2;2;2;2
600,1,1;1;1;1;1,2;2;2;2;2
605,1,1;1;1;1;1,2;2;2;2;2
610,1,1;1;1;1;1,2;2;2;2;2
615,1,1;1;1;1;1,2;2;2;2;2
620,1,1;1;1;1;1,2;2;2;2;2
625,1,1;1;1;1;1,2;2;2;2;2
630,1,1;1;1;1;1,2;2;2;2;2
635,1,1;1;1;1;1,2;2;2;2;2
640,1,1;1;1;1;1,2;2;2;2;2
645,1,1;1;1;1;1,2;2;2;2;2
650,1,1;1;1;1;1,2;2;2;2;2
655,1,1;1;1;1;1,2;2;2;2;2
660,1,1;1;1;1;1,2;2;2;2;2
665,1,1;1;1;1;1,2;2;2;2;2
670,1,1;1;1;1;1,2;2;2;2;2
675,1,1;1;1;1;1,2;2;2;2;2
680,1,1;1;1;1;1,2;2;2;2;2
685,1,1;1;1;1;1,2;2;2;2;2
690,1,1;1;1;1;1,2;2;2;2;2
695,1,1;1;1;1;1,2;2;2;2;2
700,1,1;1;1;1;1,2;2;2;2;2
705,1,1;1;1;1;1,2;2;2;2;2
710,1,1;1;1;1;1,2;2;2;2;2
715,1,1;1;1;1;1,2;2;2;2;2
720,1,1;1;1;1;1,2;2;2;2;2
725,1,1;1;1;1;1,2;2;2;2;2
730,1,1;1;1;1;1,2;2;2;2;2
735,1,1;1;1;1;1,2;2;2;2;2
740,1,1;1;1;1;1,2;2;2;2;2
745,1,1;1;1;1;1,2;2;2;2;2
750,1,1;1;1;1;1,2;2;2;2;2
755,1,1;1;1;1;1,2;2;2;2;2
760,1,1;1;1;1;1,2;2;2;2;2
765,1,1;1;1;1;1,2;2;2;2;2
770,1,1;1;1;1;1,2;2;2;2;2
775,1,1;1;1;1;1,2;2;2;2;2
780,1,1;1;1;1;1,2;2;2;2;2
785,1,1;1;1;1;1,2;2;2;2;2
790,1,1;1;1;1;1,2;2;2;2;2
795,1,1;1;1;1;1,2;2;2;2;2
800,1,1;1;1;1;1,2;2;2;2;2
805,1,1;1;1;1;1,2;2;2;2;2
810,1,1;1;1;1;1,2;2;2;2;2
815,1,1;1;1;1;1,2;2;2;2;2
820,1,1;1;1;1;1,2;2;2;2;2
825,1,1;1;1;1;1,2;2;2;2;2
830,1,1;1;1;1;1,2;2;2;2;2
835,1,1;1;1;1;1,2;2;2;2;2
840,1,1;1;1;1;1,2;2;2;2;2
845,1,1;1;1;1;1,2;2;2;2;2
850,1,1;1;1;1;1,2;2;2;2;2
855,1,1;1;1;1;1,2;2;2;2;2
860,1,1;1;1;1;1,2;2;2;2;2
865,1,1;1;1;1;1,2;2;2;2;2
870,1,1;1;1;1;1,2;2;2;2;2
875,1,1;1;1;1;1,2;2;2;2;2
880,1,1;1;1;1;1,2;2;2;2;2
885,1,1;1;1;1;1,2;2;2;2;2
890,1,1;1;1;1;1,2;2;2;2;2
895,2,1;0;0;0;0,2;2;2;2;2
900,1,0;1;1;1;1,2;2;2;2;2
905,1,1;1;1;1;1,2;2;2;2;2
910,1,1;1;1;1;1,2;2;2;2;2
915,1,1;1;1;1;1,2;2;2;2;2
920,1,1;1;1;1;1,2;2;2;2;2
925,1,1;1;1;1;1,2;2;2;2;2
930,1,1;1;1;1;1,2;2;2;2;2
935,1,1;1;1;1;1,2;2;2;2;2
940,1,1;1;1;1;1,2;2;2;2;2
945,1,1;1;1;1;1,2;2;2;2;2
950,1,1;1;1;1;1,2;2;2;2;2
955,1,1;1;1;1;1,2;2;2;2;2
960,1,1;1;1;1;1,2;2;2;2;2
965,1,1;1;1;1;1,2;2;2;2;2
970,1,1;1;1;1;1,2;2;2;2;2
975,1,1;1;1;1;1,2;2;2;2;2
980,1,1;1;1;1;1,2;2;2;2;2
985,1,1;1;1;1;1,2;2;2;2;2
990,1,1;1;1;1;1,2;2;2;2;2
995,2,1;0;0;0;0,2;2;2;2;2
1000,1,0;1;1;1;1,2;2;2;2;2
1005,1,1;1;1;1;1,2;2;2;2;2
1010,1,1;1;1;1;1,2;2;2;2;2
1015,1,1;1;1;1;1,2;2;2;2;2
1020,1,1;1;1;1;1,2;2;2;2;2
1025,1,1;1;1;1;1,2;2;2;2;2
1030,1,1;1;1;1;1,2;2;2;2;2
1035,1,1;1;1;1;1,2;2;2;2;2
1040,1,1;1;1;1;1,2;2;2;2;2
1045,1,1;1;1;1;1,2;2;2;2;2
1050,1,1;1;1;1;1,2;2;2;2;2
1055,1,1;1;1;1;1,2;2;2;2;2
1060,1,1;1;1;1;1,2;2;2;2;2
1065,2,1;0;0;0;0,2;2;2;2;2
1070,1,0;1;1;1;1,2;2;2;2;2
1075,1,1;1;1;1;1,2;2;2;2;2
1080,1,1;1;1;1;1,2;2;2;2;2
1085,1,1;1;1;1;1,2;2;2;2;2
1090,1,1;1;1;1;1,2;2;2;2;2
1095,1,1;1;1;1;1,2;2;2;2;2
1100,1,1;1;1;1;1,2;2;2;2;2
1105,1,1;1;1;1;1,2;2;2;2;2
1110,1,1;1;1;1;1,2;2;2;2;2
1115,1,1;1;1;1;1,2;2;2;2;2
1120,1,1;1;1;1;1,2;2;2;2;2
1125,1,1;1;1;1;1,2;2;2;2;2
1130,1,1;1;1;1;1,2;2;2;2;2
1135,1,1;1;1;1;1,2;2;2;2;2
1140,1,1;1;1;1;1,2;2;2;2;2
1145,1,1;1;1;1;1,2;2;2;2;2
1150,1,1;1;1;1;1,2;2;2;2;2
1155,1,1;1;1;1;1,2;2;2;2;2
1160,1,1;1;1;1;1,2;2;2;2;2
1165,1,1;1;1;1;1,2;2;2;2;2
1170,1,1;1;1;1;1,2;2;2;2;2
1175,1,1;1;1;1;1,2;2;2;2;2
1180,1,1;1;1;1;1,2;2;2;2;2
1185,1,1;1;1;1;1,2;2;2;2;2
1190,1,1;1;1;1;1,2;2;2;2;2
1195,1,1;1;1;1;1,2;2;2;2;2
1200,1,1;1;1;1;1,2;2;2;2;2
1205,1,1;1;1;1;1,2;2;2;2;2
1210,1,1;1;1;1;1,2;2;2;2;2
1215,2,1;0;0;0;0,2;2;2;2;2
1220,1,0;1;1;1;1,2;2;2;2;2
1225,1,1;1;1;1;1,2;2;2;2;2
1230,1,1;1;1;1;1,2;2;2;2;2
1235,1,1;1;1;1;1,2;2;2;2;2
1240,1,1;1;1;1;1,2;2;2;2;2
1245,1,1;1;1;1;1,2;2;2;2;2
1250,1,1;1;1;1;1,2;2;2;2;2
1255,1,1;1;1;1;1,2;2;2;2;2
1260,1,1;1;1;1;1,2;2;2;2;2
1265,1,1;1;1;1;1,2;2;2;2;2
1270,1,1;1;1;1;1,2;2;2;2;2
1275,1,1;1;1;1;1,2;2;2;2;2
1280,1,1;1;1;1;1,2;2;2;2;2
1285,1,1;1;1;1;1,2;2;2;2;2
1290,1,1;1;1;1;1,2;2;2;2;2
1295,1,1;1;1;1;1,2;2;2;2;2
1300,1,1;1;1;1;1,2;2;2;2;2
1305,1,1;1;1;1;1,2;2;2;2;2
1310,1,1;1;1;1;1,2;2;2;2;2
1315,1,1;1;1;1;1,2;2;2;2;2
1320,1,1;1;1;1;1,2;2;2;2;2
1325,1,1;1;1;1;1,2;2;2;2;2
1330,1,1;1;1;1;1,2;2;2;2;2
1335,1,1;1;1;1;1,2;2;2;2;2
1340,1,1;1;1;1;1,2;2;2;2;2
1345,1,1;1;1;1;1,2;2;2;2;2
1350,1,1;1;1;1;1,2;2;2;2;2
1355,1,1;1;1;1;1,2;2;2;2;2
1360,1,1;1;1;1;1,2;2;2;2;2
1365,1,1;1;1;1;1,2;2;2;2;2
1370,1,1;1;1;1;1,2;2;2;2;2
1375,1,1;1;1;1;1,2;2;2;2;2
1380,2,1;0;0;0;0,2;2;2;2;2
1385,1,0;1;1;1;1,2;2;2;2;2
1390,1,1;1;1;1;1,2;2;2;2;2
1395,1,1;1;1;1;1,2;2;2;2;2
1400,1,1;1;1;1;1,2;2;2;2;2
1405,1,1;1;1;1;1,2;2;2;2;2
1410,1,1;1;1;1;1,2;2;2;2;2
1415,1,1;1;1;1;1,2;2;2;2;2
1420,1,1;1;1;1;1,2;2;2;2;2
1425,1,1;1;1;1;1,2;2;2;2;2
1430,1,1;1;1;1;1,2;2;2;2;2
1435,1,1;1;1;1;1,2;2;2;2;2
1440,1,1;1;1;1;1,2;2;2;2;2
1445,1,1;1;1;1;1,2;2;2;2;2
1450,2,1;0;0;0;0,2;2;2;2;2
1455,1,0;1;1;1;1,2;2;2;2;2
1460,1,1;1;1;1;1,2;2;2;2;2
1465,1,1;1;1;1;1,2;2;2;2;2
1470,2,1;0;0;0;0,2;2;2;2;2
1475,2,0;0;0;0;0,2;2;2;2;2
1480,1,0;1;1;1;1,2;2;2;2;2
1485,1,1;1;1;1;1,2;2;2;2;2
1490,1,1;1;1;1;1,2;2;2;2;2
1495,1,1;1;1;1;1,2;2;2;2;2
1500,1,1;1;1;1;1,2;2;2;2;2
1505,1,1;1;1;1;1,2;2;2;2;2
1510,1,1;1;1;1;1,2;2;2;2;2
1515,2,1;0;0;0;0,2;2;2;2;2
1520,1,0;1;1;1;1,2;2;2;2;2
1525,1,1;1;1;1;1,2;2;2;2;2
1530,1,1;1;1;1;1,2;2;2;2;2
1535,1,1;1;1;1;1,2;2;2;2;2
1540,1,1;1;1;1;1,2;2;2;2;2
1545,1,1;1;1;1;1,2;2;2;2;2
1550,1,1;1;1;1;1,2;2;2;2;2
1555,1,1;1;1;1;1,2;2;2;2;2
1560,1,1;1;1;1;1,2;2;2;2;2
1565,1,1;1;1;1;1,2;2;2;2;2
1570,1,1;1;1;1;1,2;2;2;2;2
1575,1,1;1;1;1;1,2;2;2;2;2
1580,1,1;1;1;1;1,2;2;2;2;2
1585,1,1;1;1;1;1,2;2;2;2;2
1590,1,1;1;1;1;1,2;2;2;2;2
1595,1,1;1;1;1;1,2;2;2;2;2
1600,1,1;1;1;1;1,2;2;2;2;2
1605,1,1;1;1;1;1,2;2;2;2;2
1610,1,1;1;1;1;1,2;2;2;2;2
1615,1,1;1;1;1;1,2;2;2;2;2
1620,1,1;1;1;1;1,2;2;2;2;2
1625,1,1;1;1;1;1,2;2;2;2;2
1630,1,1;1;1;1;1,2;2;2;2;2
1635,1,1;1;1;1;1,2;2;2;2;2
1640,1,1;1;1;1;1,2;2;2;2;2
1645,1,1;1;1;1;1,2;2;2;2;2
1650,1,1;1;1;1;1,2;2;2;2;2
1655,1,1;1;1;1;1,2;2;2;2;2
1660,1,1;1;1;1;1,2;2;2;2;2
1665,1,1;1;1;1;1,2;2;2;2;2
1670,1,1;1;1;1;1,2;2;2;2;2
1675,1,1;1;1;1;1,2;2;2;2;2
1680,1,1;1;1;1;1,2;2;2;2;2
1685,1,1;1;1;1;1,2;2;2;2;2
1690,1,1;1;1;1;1,2;2;2;2;2
1695,2,1;0;0;0;0,2;2;2;2;2
1700,1,0;1;1;1;1,2;2;2;2;2
1705,1,1;1;1;1;1,2;2;2;2;2
1710,1,1;1;1;1;1,2;2;2;2;2
1715,1,1;1;1;1;1,2;2;2;2;2
1720,1,1;1;1;1;1,2;2;2;2;2
1725,1,1;1;1;1;1,2;2;2;2;2
1730,1,1;1;1;1;1,2;2;2;2;2
1735,1,1;1;1;1;1,2;2;2;2;2
1740,1,1;1;1;1;1,2;2;2;2;2
1745,1,1;1;1;1;1,2;2;2;2;2
1750,1,1;1;1;1;1,2;2;2;2;2
1755,1,1;1;1;1;1,2;2;2;2;2
1760,1,1;1;1;1;1,2;2;2;2;2
1765,1,1;1;1;1;1,2;2;2;2;2
1770,1,1;1;1;1;1,2;2;2;2;2
1775,1,1;1;1;1;1,2;2;2;2;2
1780,1,1;1;1;1;1,2;2;2;2;2
1785,1,1;1;1;1;1,2;2;2;2;2
1790,1,1;1;1;1;1,2;2;2;2;2
1795,1,1;1;1;1;1,2;2;2;2;2
1800,1,1;1;1;1;1,2;2;2;2;2
1805,1,1;1;1;1;1,2;2;2;2;2
1810,1,1;1;1;1;1,2;2;2;2;2
1815,1,1;1;1;1;1,2;2;2;2;2
1820,1,1;1;1;1;1,2;2;2;2;2
1825,1,1;1;1;1;1,2;2;2;2;2
1830,1,1;1;1;1;1,2;2;2;2;2
1835,1,1;1;1;1;1,2;2;2;2;2
1840,1,1;1;1;1;1,2;2;2;2;2
1845,1,1;1;1;1;1,2;2;2;2;2
1850,1,1;1;1;1;1,2;2;2;2;2
1855,1,1;1;1;1;1,2;2;2;2;2
1860,1,1;1;1;1;1,2;2;2;2;2
1865,1,1;1;1;1;1,2;2;2;2;2
1870,1,1;1;1;1;1,2;2;2;2;2
1875,1,1;1;1;1;1,2;2;2;2;2
1880,1,1;1;1;1;1,2;2;2;2;2
1885,1,1;1;1;1;1,2;2;2;2;2
1890,1,1;1;1;1;1,2;2;2;2;2
1895,1,1;1;1;1;1,2;2;2;2;2
1900,1,1;1;1;1;1,2;2;2;2;2
1905,1,1;1;1;1;1,2;2;2;2;2
1910,1,1;1;1;1;1,2;2;2;2;2
1915,1,1;1;1;1;1,2;2;2;2;2
1920,1,1;1;1;1;1,2;2;2;2;2
1925,1,1;1;1;1;1,2;2;2;2;2
1930,2,1;0;0;0;0,2;2;2;2;2
1935,1,0;1;1;1;1,2;2;2;2;2
1940,1,1;1;1;1;1,2;2;2;2;2
1945,1,1;1;1;1;1,2;2;2;2;2
1950,1,1;1;1;1;1,2;2;2;2;2
1955,1,1;1;1;1;1,2;2;2;2;2
1960,1,1;1;1;1;1,2;2;2;2;2
1965,1,1;1;1;1;1,2;2;2;2;2
1970,1,1;1;1;1;1,2;2;2;2;2
1975,1,1;1;1;1;1,2;2;2;2;2
1980,1,1;1;1;1;1,2;2;2;2;2
1985,1,1;1;1;1;1,2;2;2;2;2
1990,1,1;1;1;1;1,2;2;2;2;2
1995,1,1;1;1;1;1,2;2;2;2;2
2000,1,1;1;1;1;1,2;2;2;2;2
2005,1,1;1;1;1;1,2;2;2;2;2
2010,1,1;1;1;1;1,2;2;2;2;2
2015,1,1;1;1;1;1,2;2;2;2;2
2020,1,1;1;1;1;1,2;2;2;2;2
2025,1,1;1;1;1;1,2;2;2;2;2
2030,1,1;1;1;1;1,2;2;2;2;2
2035,1,1;1;1;1;1,2;2;2;2;2
2040,1,1;1;1;1;1,2;2;2;2;2
2045,1,1;1;1;1;1,2;2;2;2;2
2050,1,1;1;1;1;1,2;2;2;2;2
2055,1,1;1;1;1;1,2;2;2;2;2
2060,1,1;1;1;1;1,2;2;2;2;2
2065,1,1;1;1;1;1,2;2;2;2;2
2070,1,1;1;1;1;1,2;2;2;2;2
2075,1,1;1;1;1;1,2;2;2;2;2
2080,1,1;1;1;1;1,2;2;2;2;2
2085,1,1;1;1;1;1,2;2;2;2;2
2090,2,1;0;0;0;0,2;2;2;2;2
2095,1,0;1;1;1;1,2;2;2;2;2
2100,1,1;1;1;1;1,2;2;2;2;2
2105,1,1;1;1;1;1,2;2;2;2;2
2110,2,1;0;0;0;0,2;2;2;2;2
2115,1,0;1;1;1;1,2;2;2;2;2
2120,1,1;1;1;1;1,2;2;2;2;2
2125,1,1;1;1;1;1,2;2;2;2;2
2130,1,1;1;1;1;1,2;2;2;2;2
2135,1,1;1;1;1;1,2;2;2;2;2
2140,1,1;1;1;1;1,2;2;2;2;2
2145,1,1;1;1;1;1,2;2;2;2;2
2150,1,1;1;1;1;1,2;2;2;2;2
2155,1,1;1;1;1;1,2;2;2;2;2
2160,1,1;1;1;1;1,2;2;2;2;2
2165,1,1;1;1;1;1,2;2;2;2;2
2170,1,1;1;1;1;1,2;2;2;2;2
2175,1,1;1;1;1;1,2;2;2;2;2
2180,1,1;1;1;1;1,2;2;2;2;2
2185,1,1;1;1;1;1,2;2;2;2;2
2190,1,1;1;1;1;1,2;2;2;2;2
2195,1,1;1;1;1;1,2;2;2;2;2
2200,1,1;1;1;1;1,2;2;2;2;2
2205,1,1;1;1;1;1,2;2;2;2;2
2210,1,1;1;1;1;1,2;2;2;2;2
2215,1,1;1;1;1;1,2;2;2;2;2
2220,1,1;1;1;1;1,2;2;2;2;2
2225,2,1;0;0;0;0,2;2;2;2;2
2230,1,0;1;1;1;1,2;2;2;2;2
2235,1,1;1;1;1;1,2;2;2;2;2
2240,1,1;1;1;1;1,2;2;2;2;2
2245,1,1;1;1;1;1,2;2;2;2;2
2250,1,1;1;1;1;1,2;2;2;2;2
2255,1,1;1;1;1;1,2;2;2;2;2
2260,1,1;1;1;1;1,2;2;2;2;2
2265,1,1;1;1;1;1,2;2;2;2;2
2270,1,1;1;1;1;1,2;2;2;2;2
2275,1,1;1;1;1;1,2;2;2;2;2
2280,1,1;1;1;1;1,2;2;2;2;2
2285,1,1;1;1;1;1,2;2;2;2;2
2290,1,1;1;1;1;1,2;2;2;2;2
2295,1,1;1;1;1;1,2;2;2;2;2
2300,1,1;1;1;1;1,2;2;2;2;2
2305,1,1;1;1;1;1,2;2;2;2;2
2310,2,1;0;0;0;0,2;2;2;2;2
2315,1,0;1;1;1;1,2;2;2;2;2
2320,1,1;1;1;1;1,2;2;2;2;2
2325,1,1;1;1;1;1,2;2;2;2;2
2330,2,1;0;0;0;0,2;2;2;2;2
2335,1,0;1;1;1;1,2;2;2;2;2
2340,1,1;1;1;1;1,2;2;2;2;2
2345,1,1;1;1;1;1,2;2;2;2;2
2350,1,1;1;1;1;1,2;2;2;2;2
2355,1,1;1;1;1;1,2;2;2;2;2
2360,1,1;1;1;1;1,2;2;2;2;2
2365,1,1;1;1;1;1,2;2;2;2;2
2370,1,1;1;1;1;1,2;2;2;2;2
2375,1,1;1;1;1;1,2;2;2;2;2
2380,1,1;1;1;1;1,2;2;2;2;2
2385,1,1;1;1;1;1,2;2;2;2;2
2390,1,1;1;1;1;1,2;2;2;2;2
2395,1,1;1;1;1;1,2;2;2;2;2
2400,1,1;1;1;1;1,2;2;2;2;2
2405,1,1;1;1;1;1,2;2;2;2;2
2410,1,1;1;1;1;1,2;2;2;2;2
2415,1,1;1;1;1;1,2;2;2;2;2
2420,1,1;1;1;1;1,2;2;2;2;2
2425,1,1;1;1;1;1,2;2;2;2;2
2430,1,1;1;1;1;1,2;2;2;2;2
2435,1,1;1;1;1;1,2;2;2;2;2
2440,1,1;1;1;1;1,2;2;2;2;2
2445,1,1;1;1;1;1,2;2;2;2;2
2450,1,1;1;1;1;1,2;2;2;2;2
2455,1,1;1;1;1;1,2;2;2;2;2
2460,1,1;1;1;1;1,2;2;2;2;2
2465,1,1;1;1;1;1,2;2;2;2;2
2470,1,1;1;1;1;1,2;2;2;2;2
2475,1,1;1;1;1;1,2;2;2;2;2
2480,1,1;1;1;1;1,2;2;2;2;2
2485,1,1;1;1;1;1,2;2;2;2;2
2490,1,1;1;1;1;1,2;2;2;2;2
2495,1,1;1;1;1;1,2;2;2;2;2
2500,1,1;1;1;1;1,2;2;2;2;2
2505,1,1;1;1;1;1,2;2;2;2;2
2510,1,1;1;1;1;1,2;2;2;2;2
2515,1,1;1;1;1;1,2;2;2;2;2
2520,1,1;1;1;1;1,2;2;2;2;2
2525,1,1;1;1;1;1,2;2;2;2;2
2530,1,1;1;1;1;1,2;2;2;2;2
2535,1,1;1;1;1;1,2;2;2;2;2
2540,1,1;1;1;1;1,2;2;2;2;2
2545,1,1;1;1;1;1,2;2;2;2;2
2550,1,1;1;1;1;1,2;2;2;2;2
2555,1,1;1;1;1;1,2;2;2;2;2
2560,1,1;1;1;1;1,2;2;2;2;2
2565,1,1;1;1;1;1,2;2;2;2;2
2570,1,1;1;1;1;1,2;2;2;2;2
2575,1,1;1;1;1;1,2;2;2;2;2
2580,1,1;1;1;1;1,2;2;2;2;2
2585,1,1;1;1;1;1,2;2;2;2;2
2590,1,1;1;1;1;1,2;2;2;2;2
2595,1,1;1;1;1;1,2;2;2;2;2
2600,1,1;1;1;1;1,2;2;2;2;2
2605,1,1;1;1;1;1,2;2;2;2;2
2610,1,1;1;1;1;1,2;2;2;2;2
2615,1,1;1;1;1;1,2;2;2;2;2
2620,1,1;1;1;1;1,2;2;2;2;2
2625,1,1;1;1;1;1,2;2;2;2;2
2630,1,1;1;1;1;1,2;2;2;2;2
2635,1,1;1;1;1;1,2;2;2;2;2
2640,1,1;1;1;1;1,2;2;2;2;2
2645,1,1;1;1;1;1,2;2;2;2;2
2650,1,1;1;1;1;1,2;2;2;2;2
2655,1,1;1;1;1;1,2;2;2;2;2
2660,1,1;1;1;1;1,2;2;2;2;2
2665,1,1;1;1;1;1,2;2;2;2;2
2670,1,1;1;1;1;1,2;2;2;2;2
2675,1,1;1;1;1;1,2;2;2;2;2
2680,1,1;1;1;1;1,2;2;2;2;2
2685,1,1;1;1;1;1,2;2;2;2;2
2690,1,1;1;1;1;1,2;2;2;2;2
2695,1,1;1;1;1;1,2;2;2;2;2
2700,1,1;1;1;1;1,2;2;2;2;2
2705,1,1;1;1;1;1,2;2;2;2;2
2710,1,1;1;1;1;1,2;2;2;2;2
2715,1,1;1;1;1;1,2;2;2;2;2
2720,1,1;1;1;1;1,2;2;2;2;2
2725,1,1;1;1;1;1,2;2;2;2;2
2730,1,1;1;1;1;1,2;2;2;2;2
2735,1,1;1;1;1;1,2;2;2;2;2
2740,1,1;1;1;1;1,2;2;2;2;2
2745,1,1;1;1;1;1,2;2;2;2;2
2750,1,1;1;1;1;1,2;2;2;2;2
2755,1,1;1;1;1;1,2;2;2;2;2
2760,1,1;1;1;1;1,2;2;2;2;2
2765,1,1;1;1;1;1,2;2;2;2;2
2770,2,1;0;0;0;0,2;2;2;2;2
2775,1,0;1;1;1;1,2;2;2;2;2
2780,1,1;1;1;1;1,2;2;2;2;2
2785,1,1;1;1;1;1,2;2;2;2;2
2790,1,1;1;1;1;1,2;2;2;2;2
2795,1,1;1;1;1;1,2;2;2;2;2
2800,1,1;1;1;1;1,2;2;2;2;2
2805,1,1;1;1;1;1,2;2;2;2;2
2810,2,1;0;0;0;0,2;2;2;2;2
2815,1,0;1;1;1;1,2;2;2;2;2
2820,1,1;1;1;1;1,2;2;2;2;2
2825,2,1;0;0;0;0,2;2;2;2;2
